422,find me a gas station that i can get to the quickest without any traffic,"the nearest gas station is located at 91 el camino real, but there is a roadblock nearby."
423,anything else around?,i'm sorry but this is the only option in a 6 miles range
424,"ok, please give me directions via the fastest route. ","there is a road block nearby, i sent on your screen a slightly longer road that will allow you to reach faster"
425,thank you,you're welcome!
426,find me a gas station that i can get to the quickest without any traffic,"the nearest gas station is located at 91 el camino real, but there is a roadblock nearby."
427,anything else around?,i'm sorry but this is the only option in a 6 miles range
428,"ok, please give me directions via the fastest route. ","there is a road block nearby, i sent on your screen a slightly longer road that will allow you to reach faster"
429,thank you,you're welcome!
430,find me a gas station that i can get to the quickest without any traffic,"the nearest gas station is located at 91 el camino real, but there is a roadblock nearby."
431,anything else around?,i'm sorry but this is the only option in a 6 miles range
432,"ok, please give me directions via the fastest route. ","there is a road block nearby, i sent on your screen a slightly longer road that will allow you to reach faster"
433,thank you,you're welcome!
434,find me a gas station that i can get to the quickest without any traffic,"the nearest gas station is located at 91 el camino real, but there is a roadblock nearby."
435,anything else around?,i'm sorry but this is the only option in a 6 miles range
436,"ok, please give me directions via the fastest route. ","there is a road block nearby, i sent on your screen a slightly longer road that will allow you to reach faster"
437,thank you,you're welcome!
438,where does my friend live?,tom's house is 6 miles away at 580 van ness avenue. 
439,is that the fastest route?,"i'll send the route with no traffic on your screen, drive carefully!"
440,thank you,you are welcome
441,where does my friend live?,tom's house is 6 miles away at 580 van ness avenue. 
442,is that the fastest route?,"i'll send the route with no traffic on your screen, drive carefully!"
443,thank you,you are welcome
444,where does my friend live?,tom's house is 6 miles away at 580 van ness avenue. 
445,is that the fastest route?,"i'll send the route with no traffic on your screen, drive carefully!"
446,thank you,you are welcome
447,where does my friend live?,tom's house is 6 miles away at 580 van ness avenue. 
448,is that the fastest route?,"i'll send the route with no traffic on your screen, drive carefully!"
449,thank you,you are welcome
450,where does my friend live?,tom's house is 6 miles away at 580 van ness avenue. 
451,is that the fastest route?,"i'll send the route with no traffic on your screen, drive carefully!"
452,thank you,you are welcome
453,where does my friend live?,tom's house is 6 miles away at 580 van ness avenue. 
454,is that the fastest route?,"i'll send the route with no traffic on your screen, drive carefully!"
455,thank you,you are welcome
456,show me traffic for going home,there is no traffic listed going to 10 ames street. 
457,"then pick the fastest route and set the gps to go there, thank you!",setting navigation now. 
458,thanks for the help. ,you're welcome!
459,show me traffic for going home,there is no traffic listed going to 10 ames street. 
460,"then pick the fastest route and set the gps to go there, thank you!",setting navigation now. 
461,thanks for the help. ,you're welcome!
462,show me traffic for going home,there is no traffic listed going to 10 ames street. 
463,"then pick the fastest route and set the gps to go there, thank you!",setting navigation now. 
464,thanks for the help. ,you're welcome!
465,show me traffic for going home,there is no traffic listed going to 10 ames street. 
466,"then pick the fastest route and set the gps to go there, thank you!",setting navigation now. 
467,thanks for the help. ,you're welcome!
468,show me traffic for going home,there is no traffic listed going to 10 ames street. 
469,"then pick the fastest route and set the gps to go there, thank you!",setting navigation now. 
470,thanks for the help. ,you're welcome!
471,show me traffic for going home,there is no traffic listed going to 10 ames street. 
472,"then pick the fastest route and set the gps to go there, thank you!",setting navigation now. 
473,thanks for the help. ,you're welcome!
474,will it be dry in fresno on sunday?,"no, on sunday in fresno there will be a blizzard."
475,"okay, thank you",no problem.
476,will it be dry in fresno on sunday?,"no, on sunday in fresno there will be a blizzard."
477,"okay, thank you",no problem.
478,will it be dry in fresno on sunday?,"no, on sunday in fresno there will be a blizzard."
479,"okay, thank you",no problem.
480,will it be dry in fresno on sunday?,"no, on sunday in fresno there will be a blizzard."
481,"okay, thank you",no problem.
482,car i'm desiring to have pizza: is there any restaurant within 2 miles?,i have a pizza restaurant located 1 mile away.
483,what is the address?,dominos is at 776 arastradero rd.
484,thanks!,you're welcome!
485,car i'm desiring to have pizza: is there any restaurant within 2 miles?,i have a pizza restaurant located 1 mile away.
486,what is the address?,dominos is at 776 arastradero rd.
487,thanks!,you're welcome!
488,car i'm desiring to have pizza: is there any restaurant within 2 miles?,i have a pizza restaurant located 1 mile away.
489,what is the address?,dominos is at 776 arastradero rd.
490,thanks!,you're welcome!
491,car i'm desiring to have pizza: is there any restaurant within 2 miles?,i have a pizza restaurant located 1 mile away.
492,what is the address?,dominos is at 776 arastradero rd.
493,thanks!,you're welcome!
494,car i'm desiring to have pizza: is there any restaurant within 2 miles?,i have a pizza restaurant located 1 mile away.
495,what is the address?,dominos is at 776 arastradero rd.
496,thanks!,you're welcome!
497,car i'm desiring to have pizza: is there any restaurant within 2 miles?,i have a pizza restaurant located 1 mile away.
